,name,votes,winner,win_difference
2392,Maddie used the gate key to check on her own home.,6,False,0
2417,"Natani, messing with Zen, cuts Kat off before she says he still has his leg and hands her a wooden leg.",1,False,0
2423,Flora having trouble seeing Tiger Trace while they are out on a winter walk.,16,False,0
2422,Natani Dakimakura (Body Pillow),13,False,0
2421,A hungover Red wakes up to find Sythe and Zen cuddling next to him.,5,False,0
2420,Raine transforms in her sleep while having a nightmare and her clothes stretch out,6,False,0
2419,Wolf Red’s primal instincts kick in and he chases his tail,5,False,0
2418,Kat measures up Maren for some tailored clothes. Raine’s fan fiction edition,10,False,0
2416,"Fem Fur Red is taken shopping for some new clothes by Karen, who's having a great time",31,False,0
2424,"Princess Reni's first attempt at transformation magic, starring on Keiran as the volunteer/victim.",9,False,0
2398,Seraphina in Sienna's Unchained outfit from Warhammer: Vermintide 2,6,False,0
2401,Reni and Raine nerd out over magic artifacts,14,False,0
2408,Sythe in diplomatic regalia riding a super sized Nibbly in the middle of doing the Akira power slide.,19,False,0
2402,Red in his original style rocking out to some metal. \m/,3,False,0
2386,Lady Nora in a human form pays a visit to kobiyasi and tohru from Miss Kobiyash's Dragon Maid,4,False,0
2385,Red and Zen finding some of Raines fanfiction ,20,False,0
2384,Kat demonstrates a new keidran's fashion collection. Eric is impressed.,8,False,0
2383,"Backside comparison, sythe and zen with Nibbly as judge.",15,False,0
2382,Mike and Kathrin posing for Erics painting,32,False,0
2381,"Therie, Natani and Flora sharing tips on relationships. With Kathrin spying on them.",6,False,0
2380,Flora Trains Dragon Trace on Riding,7,False,0
2379,"Madelyn, Maeve and Karen play a trick on Eric with a bucket of paint.",4,False,0
2378,Zen challenges Raine to a 1v1 in Halo. Loser makes the winner dinner.,4,False,0
2371,Natani & Florence Ambrose (Freefall) get body swapped,22,False,0
2372,Keith accidentally puts a control collar on. Flora takes advantage and makes him strip.,10,False,0
2373,"Keith’s eyes become fully detailed, Natani freaks out",41,False,0
2370,"Another “behind the scenes” things, where one of the characters is that classic snotty brat person.",4,False,0
2376,The human guard being taught proper Basitin etiquette from the female Bastin guard.,13,False,0
2377,"Nora turns Red into a Keidran, and Raine takes interest in him.",16,False,0
2374,Twokinds characters as Pokémon or Pokémon characters,5,False,0
2399,Dragon Flora protecting Dragon Trace from Lady Nora's advances,39,False,0
2405,We've seen French maid Keith... how about French maid Trace?,2,False,0
2403,Flora catching Trace looking at My Little Ponies ,1,False,0
2414,Twokinds as Samurai Pizza Cats,2,False,0
2409,"Trace, Flora and Keith, Natani double dates in a fancy restaurant! ",24,False,0
2472,Mike and Kathrin posing for Eric's painting,46,False,0
2453,Captain Zen and First Mate Raine meet the Seadogs (Captain Evals and First Mate Mike),11,False,0
2458,Dragon Flora protecting Dragon Trace from Lady Nora's advances,16,False,0
2457,Karen Takes Fem Fur Red out shopping for some new clothes! (much to Red's displeasure),8,False,0
2456,"Maddie and Maeve find a bag of catnip, chaos insues",48,False,0
2454,The main characters go down to the beach for a day out.,4,False,0
2452,Maddie challenging Nora to a thumb war.,2,False,0
2455,"Puppy Natani scratches up Keith's furniture, and is put in a time-out.",9,False,0
2450,Sythe in diplomatic regalia riding a super sized Nibbly doing the Akira power slide.,6,False,0
2444,Maeve and Maddie giving Mother's Day cards to their respective mother.,21,False,0
2445,Reni attempts transformation magic and changes an unsuspecting Kei. Hijinks ensue.,5,False,0
2446,"After getting rejected by Eric and Nat, Kat breaks down and becomes a goth.",10,False,0
2443,Adelaide trying on Red Sonja's Bikini Armor. She comments how unpractical it is,19,False,0
2451,Tigress Trace Rides on Dragon Flora.,6,False,0
2448,Flora's child muffled Happy Mothers Day and Flora freaks out. ,8,False,0
2449,Duchess Flora Legacy at a formal gathering. But even in dress & jewellery Flora is still Flora.,31,False,0
2447,Dragon Rider Flora,1,False,0
2476,"A Natani ""Grow a pair!"" thumbs-up motivational poster (possibly directed  at Zen)",36,False,0
2475,"Kitten Flora and Pup Natani, play wrestling for a ball.",18,False,0
2474,Maeve buries Keith and Natani at the beach while Maddie and Karen build Sandcastle forts.,4,False,0
2473,Karen doing puppy eyes to touch Maddie's ears,4,False,0
2460,Keith telling Natani about his mom,13,False,0
2425,Maeve grows up to become Maddie's badass bodyguard,29,False,0
2415,Mrs. Nibbly in a wingsuit flying alongside Princess Reni.,3,False,0
2426,Keith giving Natani a subtleseed crystal to mark them as a couple.,14,False,0
2411,"Curious about their relationship, LT. Reed attempts to spy on Trace and Flora",8,False,0
2412,Baby Nora!,7,False,0
2413,Raine's teleport mishap: Carver finds himself among merfolk instead,3,False,0
2410,Tipsy Zen and Kat singing karaoke at a bar.,2,False,0
2434,Toned Keith coming back from strength & endurance training.,5,False,0
2441,Seraphina and Princess Reni having a tender moment together.,5,False,0
2440,Roberto the happy crab meets the collar of Keidranification,17,False,0
2439,Cornelius holding Keith for the first time.,2,False,0
2438,"Karen eating watermelon, wearing a watermelon shirt",1,False,0
2437,"Flora or Kathrin calling ""Red"" Database error",2,False,0
2436,"Sealeen and Seraphina attempt to rouse Landen, who has run out of coffee.",2,False,0
2435,"Wet Natani shakes herself dry, much to Keith’s displeasure",6,False,0
2442,Saria teaching a Young Rose to paint,8,False,0
2433,Duchess Flora Legacy at a formal gathering. But even in dress and jewellery Flora still acts like Flora.,24,False,0
2431,Zen playing 20 questions with Youngtani,4,False,0
2430,A Keidran/bastion skeleton,3,False,0
2429,Zen and Natani get to see their parents again,5,False,0
2428,Some of the main cast dressed as characters from My Hero Academia,4,False,0
2427,Mrs Nibbly's late night activities as a masked superhero fighting evil chipmunks that want all the nuts,10,False,0
2551,Kat demonstrates a new keidran's fashion collection. Eric is impressed.,6,False,0
2556,"Curious about their relationship, LT. Reed attempts to spy on Trace and Flora",6,False,0
2750,"Western Basitin leaders invite Adelaide & Keith to discuss relations, proper attire required",5,False,0
2679,"Trace, Keith, Flora, Natani, Zen, Kat, & Mrs. Nibbly playing poker (Dogs Playing poker style)",7,False,0
2676,"Keith, Natani, Zen & Raine having dinner up in a hot air balloon. ",2,False,0
2675,"Kat going to university. (holding a few books in her arms, wearing appropriate attire)",11,False,0
2682,Interaction between Natani & Krystal from Star Fox,12,False,0
2702,Flora playing on a Nintendo Switch.,3,False,0
2708,Young Adelaide is upset when no one askes her to dance at the ball.,31,False,0
2707,Sealeen spiking Landen's coffee w/ an Essence of Dog potion,11,False,0
2706,Steampunk maddie & maeve create the first flying contraption & present it outside of town,7,False,0
2705,"King Adelaide & Keith visit Western Basitin leaders for a diplomatic meeting, in proper attire",7,False,0
2704,Tthe TwoKinds crew behind the table at the con instead of Tom,10,False,0
2703,"TwoKinds Skyrim crossover! Alduin meets Nora, & they circle each other",6,False,0
2701,Sealeen selling potions to Natani & wolf Raine.,3,False,0
2699,"King Adelaide trying Red Sonja's classic chain-mail bikini armor. Impractical, but boosts morale.",3,False,0
2698,"Kat dancing in a moonlit field, ink-splotch style",12,False,0
2696,"Kat pounces in Zen, Flora watching w/ a proud look",22,False,0
2695,"Male Basitins hide from the King, start a fight club. Western first rule! Clothing optional.",4,False,0
2694,Nora has transformed Laura into a dragon for fun! Keith is confused!,4,False,0
2693,"Backside comparison, sythe & zen w/ Nibbly as judge.",13,False,0
2692,Alternate reality Keith & Laura w/ children,18,False,0
2700,A tiger tribe witch doctor ,5,False,0
2677,Ms. Potts uses a stepladder to pet Colin,16,False,0
2680,A drunk Natani's flirting causes Adelaide to have sword tail!,30,False,0
2724,"Nora in flight w/ a (supposedly) unnoticed dragon rider Maddness, Keith reaction from inset.",2,False,0
2681,An older Maeve & Maddie going on their first date. (Keith Ahegao face for warmup),19,False,0
2667,Everyone currently in trace manor in the comic having a Clue-esque murder mystery,7,False,0
2666,Adira Dakimakura,38,False,0
2674,Teentani & Teenkeith on a date!,16,False,0
2663,Red & Sythe dressed as Han Solo & Chewbacca. Except that Red is Chewie,6,False,0
2662,Maddie finds Zen & Kat together in bed.,34,False,0
2661,"Flora, Trace, Keith & Natani in a sauna, casually discussing interspecies relationships.",24,False,0
2660,"Natani & Zen as pirates, digging up buried treasure",4,False,0
2659,Clovis finds mysterious chest bindings. They lead to the same area as Adelaide's.,6,False,0
2658,Flora & Trace meet the main character of Half-Kind,11,False,0
2665,Mean Girls Ambush Keith in the Shower for Sexy Research Purposes.,7,False,0
2691,Flora steals Keith's skirt while at Cross Dress High.,1,False,0
2690,Mike & Kathrin posing for Erics painting,25,False,0
2689,Nora adds Raine to Natani & Zen's mental link as a prank,44,False,0
2688,Karen takes Fem Fur Red shopping for clothes (Much to Red's dismay) Sythe catcalls,3,False,0
2687,What would the child look like if Keith & Trace had a kid?,3,False,0
2686,Flora having trouble seeing Tiger Trace while they are out on a winter walk.,7,False,0
2685,Young Keith training w/ Alaric,7,False,0
2684,Natani in N7 outfit & equip. Female (Mass) & male (effect) versions.,5,False,0
2683,Eric Finds Out He’s a Slave’s Baby-Daddy. Kat’s Pissed.,9,False,0
2722,Two Kangaroo Keidran boxing.,3,False,0
2723,Maddie as King Madness riding Nora into battle,6,False,0
2669,Trace attempts to make breakfast in bed for flora.,3,False,0
2730,Alternate reality Keith & Laura w/ children,21,False,0
2728,Young Eric playing w/ his new kitten Kathrin,46,False,0
2727,Bunny Girls 2 Kat & Natani dressed as bunnies,17,False,0
2726,"Human Nora putting on a dress to seduce Trace, but gets her horns & claws stuck in the fabric.",4,False,0
2733,Trace seeing Nora in human form,3,False,0
2754,giant robo Keith & Godzilla Natani have an epic monster battle,2,False,0
2753,Raine/Rose AU: Cookie bake-off between Raine/Rose & Maeve/Adira or Madelyn/Adelaide,6,False,0
2755,"Fireteam Twokinds-Trace, Red, Raine & Maren in Halo Spartan Armour",3,False,0
2752,Flora having trouble seeing Tiger Trace while they are out on a winter walk.,6,False,0
2757,Kangaroo boxing another kangaroo.,1,False,0
2758,Flora tells Trace about her short lifespan & asks Trace to forgive her for dying before him.,15,False,0
2756,Mrs. Nibbly chasing a toy Jeep like how the T-rex did in Jurassic park.,10,False,0
2751,Toms Birthday: Page 92 - Redrawn,8,False,0
2742,Kat going to a modern university.,5,False,0
2749,"Police chase! Zen & Natani escaping on motorcycle, w/ cops in ""purrsuit!""",8,False,0
2748,Spoof B-Movie poster: Attack of the 50ft woman starring King Adelaide,12,False,0
2747,Kid Keith & Puptani: Dog training. Puptani all around uncooperative.,35,False,0
2745,"Sci-fi theme on Kat, Modern theme on Flora, & a fantasy theme on Nitani ",2,False,0
2744,Happy family AU: A Proud Euchre & Mary play w/ their new daughter.,21,False,0
2743,"Maddie, Maeve, & Karen all dress insuperhero attire, & Mrs. Nibbly is their sidekick.",4,False,0
2729,Human Sythe + Nibbly's reaction,5,False,0
2731,"Curious about their relationship, LT. Reed attempts to spy on Trace & Flora",6,False,0
2721,Kathrin massaging Laura,8,False,0
2732,"Backside comparison, sythe & zen w/ Nibbly as judge.",9,False,0
2720,Maren cosplays as Jessica Rabbit,3,False,0
2719,Twokinds characters confirmed for Smash Ultimate,15,False,0
2718,giant robo Keith & Godzilla Natani have an epic monster battle,3,False,0
2716,Seraphina wakes up from Reni's spell at a location of tom's choice,10,False,0
2715,Traces seeing (or reacting to) Nora in her humanoid form,2,False,0
2714,"Maren is tipsy from drinking, flirting a little w/ Sythe",12,False,0
2713,Nibbly steals Natani’s wraps; She & Keith later catch Nibbly doing ribbon ballet.,2,False,0
2712,Karen doing puppy eyes to touch Maddie's ears,0,False,0
2711,"What if twokinds was a sci-fi cyberpunk story, & magic was all advanced technology",4,False,0
2710,"Curious about their relationship, LT. Reed attempts to spy on Trace & Flora",2,False,0
2709,A Father's Day miracle: A proud Euchre & Mary play w/ their new daughter.,24,False,0
2740,Kat & Eric on safari in Tiger territory. Ultra-determined Kat w/ comically-large butterfly net.,4,False,0
2739,Kung Fu Flora,18,False,0
2738,Daniels proposing to Therie in secret.,32,False,0
2737,A tiger tribe witch doctor,10,False,0
2736,An older Maeve & Maddie going on their first date,15,False,0
2735,Young Rose Daki,7,False,0
2734,Sealeen does not cover her ankles & wonders why Lynn is having a hard time looking at her.,10,False,0
2725,Clovis is forced into going to Kat’s Specialty Outfitters.,13,False,0
2668,"The fox father & son from ""Gone Fishing"" eat the fish they caught together.",4,False,0
2670,Saria teaching Young Rose to paint,11,False,0
2582,Kathrin makes new clothes for Zen.,3,False,0
2594,Auditions to Twokinds: The Movie,5,False,0
2584,"Famous ""Dogs playing Poker"" painting parodied w/ dog/wolf keidran",12,False,0
2591,Natani thanks Trace for vouching for her.,6,False,0
2592,"Backside comparison, sythe & zen w/ Nibbly as judge.",5,False,0
2585,Adira swimsuit pinup,26,False,0
2586,"After leaving her tribe, Therie Sah-Van joins the guards to protect her new husband.",8,False,0
2583,Sealeen all dolled up & looking fancy,2,False,0
2588,"Lynn & Roselyn, rivals in sneakiness!",2,False,0
2589,"Kat pounces on Zen, Flora watching w/ a proud look ",14,False,0
2590,Trace & friends vs Group B in a Basketball game. ,1,False,0
2587,Alaric asking permission to court Keith ,8,False,0
2613,Flora as a human Templar & Trace as a Keidran warrior.,4,False,0
2619,"Kat tries pouncing Eric, like Flora does to Trace, but fails horribly.",7,False,0
2620,Natani raised by Keisers becomes Basitin King,9,False,0
2618,Zen & a purring Kat in an intimate embrace.,16,False,0
2616,Raine & Red out for dinner on a high rise restaurant balcony w/ a view of the sleepless city.,4,False,0
2615,Keith & Natani body pillows cuddling,0,False,0
2614,Saria & Rose encounter young Flora while walking through the countryside.,6,False,0
2612,"Lady Nora has turned Laura into a dragon, Keith is confused!",27,False,0
2603,Father's day AU: A proud Euchre plays w/ Mary & his new daughter.,14,False,0
2598,Reni getting a portrait painted by Eric,9,False,0
2600,Trace & Flora take Rose for a walk outside of the mansion so she can enjoy the fresh air.,20,False,0
2602,Young Keith combat training w/ Alaric,11,False,0
2599,Mike & Kathrin posing for Erics painting,13,False,0
2581,"Therie, Natani and Flora sharing tips with Kathrin spying on them.",6,False,0
2580,"""Duchess Flora Legacy at a formal gathering. But even in dress & jewellery Flora is still Flora.	""",16,False,0
2579,A Wright Brothers type thing as a steam punk keith and maddie develop the first flying machine,4,False,0
2578,"Zen, Raine, Natani, and Keith playing cards against Keidran.  Let the horrific jokes flow.",11,False,0
2577,"Basketball 5v5, team A v team B",1,False,0
2576,Sexy Keith shower pin up.,20,False,0
2575,The cast as the wizard of oz,0,False,0
2574,"Raine ""hulks out"" of her sweater",6,False,0
2573,Morning cuddles (flora and trace),10,False,0
2572,Kat's dolls of her friends actually control their actions (by accident of course),13,False,0
2571,"Kat outsmarting some basitins guards, just by using her naturel innocent.",11,False,0
2570,"karaoke night at the estate. Who's the best singer, who's the worst, and who secretly loves death metal. ",24,False,0
2569,"Keith asks Zen to teach him some magic, Zen teaches him how to play Magic the Gathering.",36,False,0
2568,Trace and Saria are approached by a hungry-looking child Flora.,8,False,0
2567,Maren in a pretty dress,5,False,0
2595,Eric boops Ket. She is not amused. ,1,False,0
2596,"Curious about their relationship, LT. Reed attempts to spy on Trace & Flora",5,False,0
2597,Saria teaching Young Rose how to paint,4,False,0
2601,Sam use Colin as big fluffy pillow.,34,False,0
2610,Natani & Clovis going dress shopping.,3,False,0
2604,Keith trains Basitin Trace in the ways of Basitin culture.,3,False,0
2671,"Fireteam Twokinds-Trace, Red, Human Raine, & Maren in Halo Spartan Armour.",1,False,0
2622,An older Maddie & Maeve on their first date.,15,False,0
2652,Flora having trouble seeing Tiger Trace while they are out on a winter walk.,9,False,0
2653,Flora & Trace’s first time in the TARDIS; Keith is Doctor Who,1,False,0
2650,Karen doing puppy eyes to touch Maddie's ears,1,False,0
2654,"Kei as Preston Garvey from Fallout 4. ""Another settlement needs your help!"" Trace is annoyed.",3,False,0
2655,Half-kind: Tom's Pre-Twokinds comic Main Character Returns!,5,False,0
2656,Natani in N7 outfit & equip. Female (Mass) & male (effect) versions.,1,False,0
2657,Kangaroo Keidran boxing,5,False,0
2649,Flora gets stuck in a tree & needs to be rescued by firefighters.,3,False,0
2643,"Flora, Trace, Keith & Natani in a sauna discussing problems of interspecies relationships.",11,False,0
2647,Raine as Sakura from street fighter five,5,False,0
2646,Red & Sythe dressed as Han Solo & Chewbacca. Except Red is Chewbacca.,11,False,0
2645,Kathrin massaging Laura,27,False,0
2644,Busty Reni II: Western basitin tribal paint edition. ,14,False,0
2642,Baby versions of the main four.,3,False,0
2641,Flora gets an ultrasound & Trace freaks out,7,False,0
2640,"Drunk Natani flirts w/ Adelaide, who gets a serious case of sword tail!",20,False,0
2648,"Nibbly & Nora have a chat about Sythe, which Sythe somehow notices & blush about it.",1,False,0
2673,Busty Reni II: Western Basitin Tribal Edition. ,8,False,0
2672,Plush Flora,12,False,0
2629,Sythe in diplomatic regalia riding a super sized Nibbly doing the Akira power slide.,11,False,0
2623,"Carver ends up in service of King Adelaide, w/ some lowly task like binding ankle wrappings or something",1,False,0
2605,Adelaide’s Second Child: Tiger Basitin,2,False,0
2624,Teentani & teenkeith on a date,40,False,0
2611,The Taverndatter sisters running their old tavern.,3,False,0
2607,"Therie, Natani & Flora sharing tips while Kathrin spies on them.",1,False,0
2608,Adira Dakimakura (Body Pillow),20,False,0
2609,Daniels takes Therie home to meet his parents. Awkward family dinner ensues.,35,False,0
2606,"Pie eating contest w/ Flora, Trace, Keith & Natani.",1,False,0
2631,"King Adelaide & Keith make a diplomatic trip to visit Western Basitin leaders, in proper attire",6,False,0
2638,Karen takes Fem Fur Red shopping for some new clothes. Zen catcalls w/ jealous Nibbly,8,False,0
2637,NORAZON! The place to buy all your mischievous Dragon needs! Today’s offer! Kedrian Collar!,7,False,0
2636,TwoKinds basketball team! The heroes get lineup for a group picture,2,False,0
2635,A tiger tribe witch doctor,18,False,0
2634,Adrakist Flora discovering she can fly,4,False,0
2633,Dragon Flora protecting Dragon Trace from Lady Nora's advances,10,False,0
2632,Mean Girls tempt Keith in the bath.,22,False,0
2639,Nora’s & Trace’s relationship before he lost his memory(or just them hanging out),20,False,0
2630,Trace & Flora going on a double date w/ Rhea & Buwaro from the webcomic Slightly Damned,5,False,0
2628,"Maddie & Maeve find a bag of catnip, chaos insues",6,False,0
2627,Maeve & Maddie go to a theme park,4,False,0
2626,"While at Comic-Con Zen cosplays as Kratos, & some how gets Keith to be Atreus. ",4,False,0
2625,Natani & Keith in Skyrim-styled armour,5,False,0
1589,"Karen and Maren, a not so normal day in the tavern. Because Lizardfolk Cleric happened/walks in.",1,False,0
1591,A swimsuit contest with only the gender bent characters with maybe the females cheering them on.,11,False,0
6221,"Sythe in regalia providing diplomatic relations ""advice"" to the Basitin trio. Lynn is studiously taking notes, but the other two are more suspicious.",2,False,0
531,Princess Clovis split into fully fox and fully wolf halves. Possibly the former encouraging the latter to be more feminine.,16,False,0
541,"""The Basitin Apprentice"" Keith takes Basitin Trace under his wing and teaches Trace his customs.",3,False,0
540,Raine and her mother escape thanks to Euchre,6,False,0
542,Archmage Eric of the inappropriate spell book,19,False,0
538,The set of Twokinds as a show on tv with a live studio audience,2,False,0
537,Natani wearing a Keith onsie would be adorable,6,False,0
536,"Original tuxedo cat Flora meets tiger Flora, who is upset that her chest size wasn't redesigned as well.",5,False,0
532,"An older Madelyn and Keith enjoying a romantic dinner in front of a fireplace. On the mantle, an urn with Natani's mana necklace.",10,False,0
534,A young Keith proposes to young Laura on the beach where Laura first discovered him.,23,False,0
533,Flora dressed as Eris from Cat Planet Cuties,7,False,0
530,Maddie as Ed from Cowboy Bebop,6,False,0
1592,"Maddie & Maeve ""helping"" in Santa's workshop ",6,False,0
529,Eversummer dreams cover (A cover of the comic idea that Raine came from),1,False,0
535,"Flora builds a pillow fort/cave and resting in it, while scaring Trace or Keith and Nat looking for their pillows.",18,False,0
553,"Female Keidran Eric trying to seduce us, Mike, and Evals! Eric is in a sexy pose.",16,False,0
552,Alaric as Daredevil vs Brahn as Wilson Fisk.,4,False,0
551,Trace actually saves Laura's life despite the consequences,62,True,0
550,Crack Shipping: Keith x Kathrin,5,False,0
549,Saria meets Tiger Trace. Cuteness ensues.,9,False,0
547,Kieth and Natani practice sword fighting,8,False,0
546,"""Best Tavern or Whatever"" gameshow: Maren vs Adira",14,False,0
514,Several characters get their top and bottom halves swapped with one another.,9,False,0
515,"Raine and Zen Warped in a blanket, watching the stars together.",5,False,0
516,Sealeen & Lynn diplomatic meeting/date: Lynn demonstrates proper scroll-writing. Sealeen is distracted by how cute his ears look.,23,False,0
517,Tiger Trace and Flora passionate shower kiss.,34,False,0
509,Trace and Maren's first encounter,8,False,0
507,Zen and Natani as Batman and Robin ,9,False,0
505,Detective Nibbly investigating a crime scene,4,False,0
504,Tubby Tiger turnabout,16,False,0
503,"Natani as Wonder Woman, being trained by ""Queen Hippolyta"" (King Adelaide)",31,False,0
502,"A very, young Keith proposes to a very, young Laura a long time ago...in a place far, far away.",12,False,0
501,Keith doing something for his father to remember him by. Maybe like Keith is thinking about him and his father's spirit is right behind him for support.,9,False,0
506,Keith and Nat looking for their pillows had gone to finding Flora in her pillow fort/cave.,23,False,0
500,Couples dancing,6,False,0
528,Raine and Mary Silverlock escape from slavery (reference to page 729),17,False,0
527,Flora's secret catnip stash,4,False,0
526,A portrait of Kat,2,False,0
525,"Tubby Tiger Turnaround, Flora teasing Kat",8,False,0
524,Raine in a wedding dress. ,8,False,0
523,Mike and Evals at the bar,5,False,0
522,"Natani as Wonder Woman, being trained by ""Queen Hippolyta"" (King Adelaide)",12,False,0
521,Flora doing yoga standing on one leg,3,False,0
519,Young Rose Getting Discovered/Captured While Looking for Euchre (During CH16),3,False,0
518,Trace teaching Flora how to cast magic (Using crystals),10,False,0
545,Older Maeve stargazing,9,False,0
544,Summer theme: beach volleyball match between keith/natani and trace/flora teams. Natani about to spike the ball.,42,False,0
543,Fem-Mike happens to lose a bet where he has to wear Keith's Basitin Schoolgirl Uniform,28,False,0
583,Young Rose Captured/Discovered while looking for Euchre,11,False,0
585,Flora tries to help a sunburned Trace by following her instinct and licks his sunburn.,20,False,0
584,Zen flirting with Raine when he thinks Red isn't looking,17,False,0
582,Older Maeve Stargazing,17,False,0
581,Pirate Natani making Eric walk the plank,8,False,0
580,"Saving Alaric. To Keith's dismay, Trace won't stop using Forbidden healing magic",33,False,0
579,Keidran Eric using (Fem)Mike to model clothes for her on a shopping trip,38,False,0
577,Kindred from League of Legends,5,False,0
596,Keith dressed in full daedric armor (skyrim) and natani commenting about how she could still beat him,11,False,0
595,"Full Metal Alchemist crossover. Trace as Edward, Keith as Alphonse, Flora as Winry.",6,False,0
594,TwoKinds cast as members of the Firefly crew,20,False,0
593,Triplets in the Masquerade at the beach to keep it summer-themed.,9,False,0
592,Child Keith hugging his mother.,6,False,0
590,Metal Gear Trace (Trace as Raiden from Metal Gear Rising),13,False,0
589,Beach party featuring main cast of twokinds. Just kicking back and having fun before the summer ends.,35,False,0
587,Trace's FFXIV Raid Party,1,False,0
591,Maddie discovers the magic room service table and orders EVERYTHING.,46,False,0
605,Kat and Raine's second cooking lesson: Summer BBQ edition,42,False,0
609,Take eleven for this #QualitySuggestion™ A slightly older Madelyn and Keith enjoying dinner.,14,False,0
608,Greaser Natani,9,False,0
586,Raine and Mary Silverlock escape from slavery.,24,False,0
571,Eric teaches Kat to drive,8,False,0
548,Wrinry getting her wings back,2,False,0
567,Summer themed: Beach volleyball match between keith and natani vs flora and trace. Natani about to spike the ball.,27,False,0
561,"Campfire song song, Trace, Flora and Keith sitting by a campfire and Flora sings the campfire song song",7,False,0
564,"Tigress Trace as Wonder Woman being trained by ""Queen Hippolyta"" (Lady Nora)",3,False,0
562,Mike and Evals treasure hunters. One of them accidentally triggered the trap and they try to ecape.,1,False,0
560,Lt Alice Reed trying to interrogate the captured wolf terrorist but being distracted by it's fluffy cuteness.,27,False,0
563,Duel of the Fates: Twokinds Edition!,6,False,0
558,Young Flora looking up at the lights of the Legacy estate.,17,False,0
557,Team B encounters a tree snare. (Someone is hanging upside down from a tree trap.),3,False,0
556,"The Main Heroes dressed as Archie Characters ( Trace = Archie, Flora = Betty, Keith = Jughead, Natani = Reggie)",0,False,0
555,Saria plays with little Flora and other farm children's.,8,False,0
554,Clovis meeting Mike - just as the latter is saying he's glad he didn't get stuck as a girl.,32,False,0
559,Zen riding into the sunset on a horse with Sythe tied up and slung over the back.,6,False,0
576,"Fl'oreal, Like L'oreal the hair product but with Flora instead",5,False,0
575,Trace having accidentally turned himself and Flora into Merfolk.,7,False,0
574,Kat and Eric in the romantic rowboat scene from The Little Mermaid,12,False,0
573,Epic Battle Trace vs Red,3,False,0
572,Raine in a wedding dress,14,False,0
570,"""The basitin apprentice"" Keith helps basitin Trace learn what it means to be a basitin.",2,False,0
569,Little Kieth meets little Natani and her brother (Because why not?),11,False,0
568,Saria meets Tiger Trace,20,False,0
510,TK group 1 as Final Fantasy 15 characters,1,False,0
511,Trace and Flora as Adam and Eve in the Garden of Eden,6,False,0
513,Ms. Nibbly sleeping on Karen's face like a kitten,2,False,0
440,Kathrin makes the finishing touches to her hand made plush doll (of Natani),6,False,0
438,Saria discovers the cuddly cuteness of Tiger Trace.,10,False,0
437,"A slightly older Madelyn and Keith enjoying a gentle, romantic dinner w/ toddler basitin clutching a keidran plushie.",4,False,0
436,Flora builds a pillow fort/cave curled up in it staring at trace with Demonic eyes scaring Trace that he is Feral.,5,False,0
435,Both Raine and Red clumsily tries to tell the other how they really feel about each other,15,False,0
442,Evil Trace calling down lightning,7,False,0
433,Ankle Coverings of Basitinization: Trace and Necklace of Humanification: Flora,18,False,0
432,Natani and Adelaide sparring,22,False,0
431,"Natani as Triss Merigold from ""Witcher"" game series.",6,False,0
430,Older Maeve watching the sunset with maddie,2,False,0
428,Ms. Nibbly sleeping on Karens face like a kitten,6,False,0
427,karen chasing Evals with a switched on vacuum cleaner,9,False,0
434,"The characters with roles swapped up. (Trace and Flora are assassins, Kathrin is slave master instead of Eric ect)",34,False,0
457,"Zen and Raine wrapped up in a blanket, and sitting by a fire while they watch the stars together.",14,False,0
456,Disgaea Cosplay Evil Trace as Overlord Laharl posing together with Flora as Angel Trainee Flonne.,2,False,0
455,Two Kinds in the Matrix,4,False,0
454,Clovis tries to break the curse... and fails spectacularly,21,False,0
453,A parody of Horrific Result of Boredom with Flora and Natani,2,False,0
452,Flora and Trace as Lucky Girl (Gwen Tennyson) and  Ben Tennyson from Ben 10.,4,False,0
451,Mike going to hypno-therapy to deal with Genderbending issues. ,1,False,0
439,Tiger trace character reference,13,False,0
441,Mike and Evals daydreaming about piles of gold after getting payed for the first time.,1,False,0
448,Tigress Trace As Wonder Woman,2,False,0
411,An excited Roselyn helps a slightly overwhelmed Raine get dressed and ready for a ball. ,17,False,0
399,"Pixie Panic aftermath 2: Mike & Evals, all dolled up.",6,False,0
398,Eric being magic'd by Nora into a female Keidran as comeuppance,30,False,0
397,"Trace, Kei and Sythe decided to find out whose dragon was faster.",4,False,0
396,Raine and Euchre as Luke and Vader ,3,False,0
402,"Raine trying on wedding dresses, as Maren, the maid of honor, helps her pick the right one.",8,False,0
420,Detective Nibbly,4,False,0
426,"""Team A Sleepover"" Trace, Flora, Keith, and Natini have a sleepover together, fun things happen.",30,False,0
425,Adrikist trace and humanoid Nora at a party,3,False,0
424,Wring getting her wings back.,2,False,0
423,Lady Nora and Princess Reni fighting over dragon Trace. ,15,False,0
422,Keith and Natani size comparisons: Natani standing behind Keith; Side-image 2: Foot-size comparison,10,False,0
421,Maddie and Maeve have a slumber party and a playdate! ADORABLE!,23,False,0
419,"Trace and Flora, in Vault jumpsuits, coming across Paladin Keith Keiser with deathclaw companion, Nora",2,False,0
418,Alaric and Keith have a sparring match together,11,False,0
417,Lt Alice Reed having a day off and being cozy in her home.,7,False,0
416,Dark Trace as Kira (Yagami Light) from Death note and maybe Lady Nora as his shinigami.,3,False,0
