,name,votes,winner,win_difference
7189,Trace dealing with Flora’s strange pregnancy cravings,4,False,0
12028,Fem Mike accidentally daydreaming about a family with Evals and is incredibly flustered to Evals confusion,4,False,0
9084,Karen & Maren: Adrakist Keidran Sisters.,4,False,0
2085,Kat reading Maeve & Maddie a bedtime story,4,False,0
5115,Pumpkin carving contest!,4,False,0
11925,"King Adelaide gives a guard a slap on the back, she forgot to hold back ",4,False,0
2089,"Sealeen tries to use her potions to brew coffee for Landen, but it goes horribly wrong.",4,False,0
1929,2 bit twokinds.,4,False,0
11549,"Drowsy Raine sits down at the table and smooches Zen-- except that sounds like his laugh coming from by the counter, and his hair seems longer now...",4,False,0
3256,Happy families: A proud Euchre & Mary playing w/ their young daughter,4,False,0
3851,Twokinds Puppet Theatre,4,False,0
2597,Saria teaching Young Rose how to paint,4,False,0
11320,"Drowsy Raine sits down at the table and smooches Zen-- except that sounds like his laugh coming from by the counter, and his hair seems longer now…",4,False,0
9564,"Beauty and the Beast - Trace as a white tiger and Flora as a human, in formal wear and dancing",4,False,0
11433,"The Female Northern Basitin brings back the injured wolf back to her place with the Other northern Basitins jokingly say ""Can't wait to have wolf tonight!"" The Wolf looking vary worried.",4,False,0
8191,Keith and Natani stargazing on a hill,4,False,0
11415,"Flora and Keith merge into a stripy female Basitin, Keira.",4,False,0
1659,Nora teaches baby dragon Trace how to “mess” with people,4,False,0
8165,"Past Trace and Current Trace as twins at the Templar school of magic, competing for Nora's attention. ",4,False,0
7023,Kat in a Maid outfit,4,False,0
1693,Maddie/Maeve Bake Sale,4,False,0
9055,"Mikey McFly is stunned to find that his mentor, Euchre ""Doc"" Brown, Ph. D., has built a time machine... out of a DeLorean!",4,False,0
3568,Sealeen chairing a meeting of the 'Trace fanclub'.,4,False,0
2726,"Human Nora putting on a dress to seduce Trace, but gets her horns & claws stuck in the fabric.",4,False,0
4940,Older Maeve and Maddie share their first kiss. Maddie gets extremely flustered afterwards. ,4,False,0
3873,"Nora plays cupid again, and hits flora!",4,False,0
4936,Summer beach volleyball: Trace and Flora versus Nat and Keith,4,False,0
1701,Trace and Flora / Calvin and Hobbes crossover.,4,False,0
8692,Flora dakimakura,4,False,0
1703,"Karen and Maren, a not so normal day in the tavern. Because Lizardfolk Cleric happened/walks in.",4,False,0
5017,Keith gets a turn being the big spoon,4,False,0
8707,Magical Pen: Very Catgirl Maren and Very Vixen Red.,4,False,0
1732,"Kathrin dressed up in lucina's ""fire emblem awakening"" outfit and yells the quote ""I challenge my fate!"")",4,False,0
3576,Zen and Natani as Vergil and Dante (respectively) from Devil May Cry 3,4,False,0
11206,Lady Nora uses the royal castle as a big scratching post.,4,False,0
7934,Spin the bottle game,4,False,0
5029,Tiger Trace riding piggy back on Adrakeist Flora as she flies through the air.,4,False,0
5033,Wolf Raine excitedly opens a gigantic magic book only to find that it's just a webcomic. Her reaction is stunned silence.,4,False,0
3849,Nibbly meets the barn yard animals who used to be human.,4,False,0
9735,"A minor diplomatic incident occurs when the Tiger diplomatic party is invited to the Legacy estate for negotiations. Where they are introduced to the Legacys, much to Iris's embarrassment.",4,False,0
7301,"Raine (wolf) and Red at the beach. Red brings ice cream for her, but drops it between her breasts.",4,False,0
3877,Dark archmage Maren,4,False,0
2454,The main characters go down to the beach for a day out.,4,False,0
4707,"Natani has recently started his heat, and is trying to get up close and personal with Keith.",4,False,0
4708,Cathleen telling Cornelius she’s pregnant ,4,False,0
4899,"More from Kat's Fashion Show: lingerie/knickers - presented by Clovis, Carver and Brutus.",4,False,0
7303,Good Morning Adelaide...except she's embarrass cause she can't fit your human size bed.,4,False,0
8648,Wolf Raine dressed as Vampirella and Maren dressed as sexy nun for Halloween.,4,False,0
11116,A group of villagers and or Trace scolding Red for calling The Chimera a monster.,4,False,0
4174,Pg. 30 Sythe x Flora Wedding Day Redux. Dapper couple strolling-out post-ceremony,4,False,0
7104,Kat in a Maid outfit,4,False,0
9725,Mermaid Raine sitting on the rocks of a calm waterfall lagoon ,4,False,0
3916,Sythe dressed up as Rock Lee from Naruto doing a cool ninja pose with Nibbly on his shoulder,4,False,0
9724,Transformation Sequence of Tigress Trace,4,False,0
7102,"Zen and Kathrin turned into MerFolk, holding hands and forming a heart shape with their tails",4,False,0
7101,Genderswapped Adira and Meave,4,False,0
7100,Kingsman Bar Scene: Rose has beaten up the thugs in Adira's tavern while Raine sits in the booth shocked at what just happened. ,4,False,0
1709,More Lady Nora humanoid form,4,False,0
8051,"Sequel to Island Style Reni featuring Reni and Vixen!Mike learning to hula-dance for Kei and Evals - only for their hula skirts to have fallen around their ankles, leaving them blushing - Kei and Evals are too.",4,False,0
3914,New Year’s Eve kiss for Trace and Flora,4,False,0
4782,"Laura’s sister first meets Keith and falls for him, but Keith doesn’t pay any attention. She gets jealous and plots revenge.",4,False,0
4784,Cathleen telling Cornelius they're going to have a baby.,4,False,0
11115,Willow body pillow,4,False,0
3831,Karen introduces Maddie to Magpie. Maddie is critical at the sight of such an unorthodox Basitin.,4,False,0
9831,Nat trying to play a horror game acting like she's not scared. That is until Keith comes up behind her and scares her. ,4,False,0
3879,Giant robo Keith and Godzilla Natani have an epic monster battle,4,False,0
6481,"Kathrin makes pajama bottoms with little cute dragons on them and proudly presents them to the viewer. In the background, Fem-Mike is in another set of adorable pyjamas.",4,False,0
4921,Raine/Rose AU: Saria and Rose take young Raine to a library for the first time.,4,False,0
9714,"Mike, Evals, and some other guys skinny-dip in a lake they discovered out in the woods.",4,False,0
7379,"A follow up to the page 729 flashback when Raine discovers her ""inheritance"". -Her caretaker finally gets through the door to try to calm her down. ",4,False,0
1764,"Young Clovis VS young Natani, Clovis loses of course",4,False,0
8140,Kathrin fighting a losing battle to protect her dignity on a windy day in a summer dress,4,False,0
11203,Good morning Brutus,4,False,0
9677,TwoKinds High secret ending with Mike turning into VV Mike,4,False,0
1214,"(Sequel to “autumn morning”) the bench breaks, causing Keith to fall on top of Natani",4,False,0
1680,"Natani crying over Keith's lifeless body. ""You protected me but I couldn't protect you""",4,False,0
3624,Adrakist Flora & Humanoid Nora fighting over Adrakist Trace,4,False,0
3623,Mike giving Evals a big smooch under the mistletoe & then Evals is all lovey-dovey after Mike walks away,4,False,0
11883,Epic shot of mighty lady Nora fighting the black creature summoned by Trace in chapter 7.,4,False,0
3619,Rose laying out gifts for Maddie & Maeve at night,4,False,0
4920,Cathleen teaching young Keith how to fight with a spear Western Basitin style,4,False,0
1617,"Karen and Maren, a not so normal day in the tavern. Because Lizardfolk Cleric happened/walks in.",4,False,0
7056,"Laura possesses Keith. Keith gets flustered, being moved around by Laura.",4,False,0
3617,Sam is sitting on Colin's shoulders happily decorating the top parts of the Christmas tree,4,False,0
8680,Laura as aa arctic fox Keidran,4,False,0
11674,"Keith's mom as a WESTERN bastion, Cowboy hat, short Poncho, a pistol in each hand, and skimpy everything else! ""Snake eyes, Partner!""",4,False,0
7356,Cat Nora against glass,4,False,0
1605,AU where Flora tells Natani he actually is the father,4,False,0
1627,Evil Trace gives a speech ,4,False,0
3561,Maren on the run from Mrs Nibbly after the last Mistletoe incident!,4,False,0
5057,Flora pressed on the screen.,4,False,0
7051,The Solider from Basitin Flirting learning how to properly flirt with a Basitin.,4,False,0
2695,"Male Basitins hide from the King, start a fight club. Western first rule! Clothing optional.",4,False,0
2694,Nora has transformed Laura into a dragon for fun! Keith is confused!,4,False,0
8185,Anatomical/Biological differences between Mekkan's main species. Maybe reference it's lesser known ones.,4,False,0
5052,What if Laura was Grand Templar instead of Trace?,4,False,0
5053,"Natani ""teaching"" Kat to use magic",4,False,0
9668,"Zen and Human Raine in a drive in theater.  Lounging on the hood of their car, sharing a bag of popcorn while they watch a cheesy romance movie.",4,False,0
5054,"Reni tries to mind-read a dog, ends up possessed by the dog instead",4,False,0
3551,Flora and Trace get captured by the Templar,4,False,0
9678,Hide and Seek with Ms. Nibbly! She is hidden somewhere in the picture,4,False,0
3562,Kat blow drying Keith and he suddenly floofs out in a big fluffball,4,False,0
1751,Saria's ghost returns to gossip with Flora about Trace,4,False,0
11683,"Sam and Collin carving some pumpkins. Collin carves a masterpiece. Sam, not so much.",4,False,0
4999,"Zen as a charismatic Indiana Jones, with whip and leather hat",4,False,0
1209,Reni spying inconspicuously on Keiren as he inspects some troops.,4,False,0
2428,Some of the main cast dressed as characters from My Hero Academia,4,False,0
1772,Red in his original clothing (the yugioh styled ones) vs. Seto Kaib- er I mean Trace. Duel!!,4,False,0
5005,"Kathrin in a dress, standing in Marilyn Monroe's famous 'The Seven Year Itch' flowing dress pose. ",4,False,0
2743,"Maddie, Maeve, & Karen all dress insuperhero attire, & Mrs. Nibbly is their sidekick.",4,False,0
2740,Kat & Eric on safari in Tiger territory. Ultra-determined Kat w/ comically-large butterfly net.,4,False,0
5008,"After waking from a nightmare about Flora, Trace holds his sleeping fiancée, whispering a promise into her ear: that he will never let anyone hurt them. Not even himself.",4,False,0
6305,The Miracle of St. Adelaide: Clearing the Isle of Serpents ,4,False,0
2825,"Natani tries a spell to shrink her chest, and ends up accidentally shrinking Keith to doll size",4,False,0
8189,A concerned Fem!Clovis tends to Brutus's wounds after he risks his life to protect her.,4,False,0
2711,"What if twokinds was a sci-fi cyberpunk story, & magic was all advanced technology",4,False,0
3583,Keith as Father Frost & Laura as Snow Maiden.,4,False,0
7352,Raine/Rose AU: Rose reads young Raine a bedtime story.,4,False,0
1666,Young Laura and Young Rose discussing their future selves,4,False,0
10358,"Clovis's poison accidentally turns Brutus female rather than killing him, Rose takes in Brutus as the mansion's new maid.",4,False,0
7025,Karen gets fully transformed (the rest of the way) into a keidran,4,False,0
9664,Willow hangs out at Laura’s place for game night!,4,False,0
9665,Solatorobo cosplay 2: Laura dressed as Chocolat helming the Asmodeus,4,False,0
2431,Zen playing 20 questions with Youngtani,4,False,0
6693,a modern day twist on our group of heroes,4,False,0
3587,"Hiccup Zen & Toothless Nora (How To Train Your Dragon) Zen, w/ Hiccups leg on, does the “Trust” thing",4,False,0
2668,"The fox father & son from ""Gone Fishing"" eat the fish they caught together.",4,False,0
1747,Trace wearing the uniform that Issac Clarke wears from dead space,4,False,0
7045,Nibbly wielding a flame thrower.,4,False,0
9684,Samurai Adelaide,4,False,0
11117,"Prior to Trace and the others showing up, a group of teens sneak into 'the creepy old house on the hill' as a dare, only for Rose and the estate to mess with them.",4,False,0
6404,"An angry Raine (Halfkind form) shouts at Euchre and Mary for abandoning and neglecting her, respectively, declaring that she's proud of who she is.",4,False,0
4138,Trace and Flora on an evening motorcycle ride through the mountains ,4,False,0
6473,Kathrin trying to cheer up Mike after a bad day on Eric's boat.,4,False,0
5335,Flora pressing herself up against the screen to accentuate her “assets”,4,False,0
9201,"Trace asks Flora to go get some Christmas stockings, Flora comes out wearing Christmas themed stockings, prompting Trace to feel confused to as if he should tell her what he meant or not.",4,False,0
6097,Caramelldansen. Keith at the front with Laura and Natani behind him at either side.,4,False,0
3714,Krystal in full Assault gear ready for combat!,4,False,0
5347,Kei giving Reni a magical artifact for Christmas. It's unfortunately a dud and he's sorry about that but she loves the present anyway.,4,False,0
7436,"Redraw of ""Flora and Kat - No Context"", but reversed! Flora has the nervous look and Kat the manic look.",4,False,0
11458,Test Card F. Laura as the girl in the red dress playing tic-tac-toe and Keith as the clown doll.,4,False,0
3717,The whole cast having a big meal in the main dining hall at Traces house,4,False,0
1883,Fallout Mekkan: Elder Adelaide of the Brotherhood of Steel,4,False,0
10344,Willow daki,4,False,0
505,Detective Nibbly investigating a crime scene,4,False,0
4835,Sythe reference sheet,4,False,0
527,Flora's secret catnip stash,4,False,0
11394,"Zen and Raine, sitting on a hood of a car in a drive in theater. Sharing a tub of popcorn, and watching a cheesy monster movie.",4,False,0
2336,TwoKinds Noir (a la Max Payne),4,False,0
11356,Species and maybe gender swap of Keith and Natani,4,False,0
11398,Zen captures a goblin under a laundry basket in the kitchen.,4,False,0
2340,Natani in Krystal's battle suit,4,False,0
8833,Modern AU: Child Laura visits her local GameGo with her parents to get her very first console. ,4,False,0
2378,Zen challenges Raine to a 1v1 in Halo. Loser makes the winner dinner.,4,False,0
2379,"Madelyn, Maeve and Karen play a trick on Eric with a bucket of paint.",4,False,0
6960,The tigers and the explorers defend their village against a human attack,4,False,0
1923,"Maddie as circus performer, holding a flaming hoop as Flora jumps",4,False,0
9755,"Zen and Human Raine in a drive in theater.  Lounging on the hood of their car, sharing a bag of popcorn while they watch a cheesy romance movie.",4,False,0
4807,Farmhand Flora - It Ain't Much But it's Honest Work,4,False,0
7437,"Roberto the happy crab standing at his sand castle balcony, looking over his vast crab army.  ",4,False,0
9188,TwoKids: Kid Keith and Young Trace frolic in the snow with Kitten Flora and Puptani.,4,False,0
8658,Very Fixen Vixen Clovis ,4,False,0
3539,"Keith gives dragon Natani belly rubs, and the leg thing carries over to the new form.",4,False,0
9594,Genderbent AU: Male Human Nora tries to charm the Grand Templar FemTrace while she's at work at her desk. FemTrace is not very phased by the dragon's charm,4,False,0
1889,Kathrin as Kat from Gravity Rush,4,False,0
3086,"Kat dancing in a moonlit field, ink-splotch style",4,False,0
2277,"Karen eating watermelon, wearing a watermelon shirt",4,False,0
1061,Lady Nora meets Paarthurnax,4,False,0
5288,Roselyn and young Raine playing in the fall leaves.,4,False,0
4946,Mike's Cat Nora Fantasy turns into death by Snu Snu.,4,False,0
9177,"Windstraw enters a drinking competition to help the bar get more visitors, but gets drunk after one shot.",4,False,0
5292,"A panoramic picture with the course of the 4 seasons (from spring to winter) , and the TK characters on it.",4,False,0
7462,Keith dressed up as a Imperial Guardsman from Warhammer 40k.,4,False,0
5302,Mike and Evals find the monkeys paw and make a wish.,4,False,0
3655,Maddie stealing all the cookies,4,False,0
8426,Flora and Kathrin as shrine maidens,4,False,0
3658,Mike & Evals as Xmas Elves gift wrapping Keith's gift to Keith.,4,False,0
2291,"King Adelaide's parent, and their newborn daughter",4,False,0
3084,Half-Kind Returns: The main character of Halfkind meets Trace & Flora,4,False,0
4194,Karen introduces Maddie to Magpie. Maddie is critical at the sight of such an unorthodox Basitin.,4,False,0
8429,"King Adelaide insists that she could throw the next basitin exile to the mainland herself, like a javelin, and arranges a demonstration.",4,False,0
6856,Raine/Rose AU: Rose receives a Mother's Day gift from young Raine,4,False,0
6272,"""Dog commands?"" Maren asks. ""From Rose? What, like sit?"" Wolf-form Raine suddenly sits on command with paws up like a dog, looking confused.",4,False,0
2347,Rose as Professor Mcgonagall from Harry Potter,4,False,0
9169,"Mike McFly is stunned to find that his mentor, Euchre ""Doc"" Brown, Ph. D., has built a time machine... out of a DeLorean!",4,False,0
552,Alaric as Daredevil vs Brahn as Wilson Fisk.,4,False,0
6972,"A sequel to Familiar Grief - Maddie comforts a sad, drunk Keith",4,False,0
9166,"Swiping the magic mistletoe away from Sythe and Maren, Nibbly carries it past the conversations of Keith and Trace, Raine and Reni, and Adira and Kei",4,False,0
11518,Flora’s belly being painted as a pumpkin,4,False,0
3273,Historical moment. Start of royal dragon family. Reni's grandfather meets human princess.,4,False,0
9164,Wolf Watchers (Sequel to Peeping Squirrel) - Zen and Sythe attract a small crowd to secretly watch them bathe in the nude,4,False,0
9745,Tiger trace and Flora Valentine bed cuddles,4,False,0
11407,"Sir Knight Flora, rescues her love from a troublesome",4,False,0
7439,Human Reni attempting to swipe a magic idol à la Raiders of the Lost Ark style,4,False,0
11740,"Nora gives Red the Chimera girl's body for Halloween, so he has to spend the day in her... well, not shoes... paw and hoof.",4,False,0
11409,"Sequel to Wolf Mary: young Mary Silverlock gets caught by another Templar in her Keidran transformation. Not being recognized, Mary's kicked out before she can explain, left without clothes and unable to change back.",4,False,0
4856,Raine/Rose AU: Saria and Rose take young Raine to a library for the first time.,4,False,0
3774,Natani gets a whip for christmas and is confuesd.,4,False,0
11384,A female Templar explorer is thrown to the wolves as punishment for breaking the rules. But the “ferocious wolves” wind up being a bunch of wolf keidran pups who are more hungry for puppy kisses than human flesh.,4,False,0
4913,"Alice Reed tries on new summertime guard armor.  It must be very protective, because there's hardly anything to it.",4,False,0
2251,Albion Alabaster eating a tin can,4,False,0
11734,"Raine, Kathrin, Lara, and Natani dressed as the Ghostbusters and trying to catch a ghost Clovis and Brutus. The place should be a mall with Brutus diving for any nearby steaks.",4,False,0
7992,"Raine wakes up, looks at the mirror and finds out that her Hair Became Shorter. And she's really shocked about it.",4,False,0
4906,Redux of Natani cosplaying as Renamon (Natanimon!),4,False,0
3697,Zofie (Fluffkevlars character) and Kat cooking christmas food...they go a bit overboard.,4,False,0
11438,Clovis very nervously trying to cheat while losing a game of strip poker ,4,False,0
11440,House cat version of characters.,4,False,0
3762,N7 Keith with his biotic goddess Natani,4,False,0
1231,Metal Gear Trace (Trace as Raiden from Metal Gear Rising) ,4,False,0
4903,"Nora is shocked: collars CAN work on dragons! Maddie & Maeve have fun ordering her to perform tricks like a dog, such as rolling over, in a rare moment of karma for the dragon.",4,False,0
1652,Laura introduces Keith to her parents,4,False,0
4171,FemKeith uses her chest bandages to banish Keith to the pocket dimension.,4,False,0
2660,"Natani & Zen as pirates, digging up buried treasure",4,False,0
2613,Flora as a human Templar & Trace as a Keidran warrior.,4,False,0
11875,Natani in a waiters uniform snickering at Zen who is in a waitress' outfit. Then Keith accidentally flirting with the waitress and causing Natani to break down in laughter.,4,False,0
6806,"Kat takes Reni shopping for new swimwear, but Reni’s not sure about Kat’s recommendations",4,False,0
11121,"Demon tiger Trace 3: Trace comes to his senses, and is filled with remorse after realizing he attacked his (unscathed) love, Flora, who gladly comforts him",4,False,0
8644,Maeve finally learns the consequences of her tail-biting when Maddie changes Weresnep too.,4,False,0
10319,The faces of Kat,4,False,0
2246,Keith catches a break from hot tub shenanigans in tub for just guys... ...in a gay bath house.,4,False,0
8046,"Trace guards Flora, who is now a human, from a horde of humans looking for a peek at her.",4,False,0
2579,A Wright Brothers type thing as a steam punk keith and maddie develop the first flying machine,4,False,0
9732,Clovis and Brutus visit the Human-Only baths and they both turn into humans. Clovis seems shocked about while Brutus is pretty calm about it.,4,False,0
2221,The Basitins chain Carver inside a chicken coop. He thinks the rooster is mocking him.,4,False,0
1269,Trace catches Flora checking out post-workout Keith.,4,False,0
11735,Anthro Reni daki,4,False,0
2626,"While at Comic-Con Zen cosplays as Kratos, & some how gets Keith to be Atreus. ",4,False,0
4207,"While on a spying mission, Maddie accidentally gets adopted by an extremely mothering Western Basitin",4,False,0
2211,Red in his original style rocking out to some metal. \m/,4,False,0
2634,Adrakist Flora discovering she can fly,4,False,0
3814,"Euchre experiments with his perfect transformation, but gets stuck as a Basitin.",4,False,0
1273,Collar overload: everyone gets a halfway form,4,False,0
6392,"After a long day on the Na'Rella, Mike asks Kathrin why she likes Eric so much. Mike responds with his thoughts on Eric and on Kat's obsession with Eric.",4,False,0
11739,Cowboy standoff between Mike and the Pencil,4,False,0
4884,"Raine and Zen's snapshot at the top of a rollercoaster. One is freaking out, while the other tries to comfort them.",4,False,0
2386,Lady Nora in a human form pays a visit to kobiyasi and tohru from Miss Kobiyash's Dragon Maid,4,False,0
6363,Some adventurers visit the western Basitin's side of the Island offering them some food and items from the mainland.,4,False,0
6352,(wolf) Raine in a maid outfit,4,False,0
2627,Maeve & Maddie go to a theme park,4,False,0
10327,"Trace cuddles Flora's tail, she isn't sure whether to enjoy the affection or to be jealous of him mainly touching her tail.",4,False,0
7994,Amelia Riftwall meets Windstraw,4,False,0
11872,"Personality Swap AU: Flora is a busty tigress tomboy who wears chest bindings, and Natani is a playful, pounce-happy wolf.",4,False,0
2821,Keith silently judging Natani as she had put on a gothic outfit! ,4,False,0
9706,"Death of Terry Pratchett's Discworld series comes for Brutus, and ends up giving the poor guy some much needed comfort and encouragement. ",4,False,0
2182,raine turns into an easter bunny keidran....... april fools!,4,False,0
3708,"Sam is sitting on Colin's shoulders focused on decorating the tree, while Colin is happily focused on Sam.",4,False,0
3749,"Keith and Natani have a sled race, but Keith gets rolled up in a giant snowball, and still ends up winning",4,False,0
9810,"Nora's early years, when she was as young and shy as Reni. She takes a human form for the first time to impress people.",4,False,0
2616,Raine & Red out for dinner on a high rise restaurant balcony w/ a view of the sleepless city.,4,False,0
2388,Not-so-flawless: Euchre's transformation gone awry.,4,False,0
3744,Santa Adira and little helper Maeve loading up the sled and maybe trace harnessing Nora as the reindeer,4,False,0
7331,AU: Grand Templar Trace leads a massive assault against King Adelaide.,4,False,0
9818,Laura cosplaying as Commander Shepard,4,False,0
10744,"The rabbit that Mike pulled from a hat is now the magician, with Mike as her lovely female assistant",4,False,0
5191,"The Cartographers witness how the Tigers Celebrate ""Halloween"" among one of the tribes they meet. The noble tigress offering one of the humans to dance.",4,False,0
8190,Flora meets Tigger and tries to bounce on her tail like him,4,False,0
968,The Masks set up their game and the rules.,4,False,0
7798,FemMike introduces Mike to FemEvals,4,False,0
2991,Goth Nora Dragongirl,4,False,0
10461,"A minor diplomatic incident occurs when the Tiger diplomatic party is invited to the Legacy estate for negotiations. Where they are introduced to the Legacys, much to Iris's embarrassment. ",4,False,0
4529,A remake of Keith falling on top of Natani for the first time (from page 235),4,False,0
10465,"The Northern Basitin introduces her catch to her people when she returns home, With the Artic wolf still a bit sore from the effective trap.",4,False,0
11816,"Drowsy Raine sits down at the table and smooches Zen-- except that sounds like his laugh coming from by the counter, and his hair seems longer now...",4,False,0
9281,"Windstraw enters a drinking competition to help the bar get more visitors, but gets drunk after one shot.",4,False,0
1579,"How Reni might act if she was at a holiday party with Kieren, with mistletoe or how they'd get along with a few drinks.",4,False,0
800,"Starcraft theme: Keith as Fenix (zealot), Trace as Jim Raynor, Flora as Sarah Kerrigan (the Queen of Blades)",4,False,0
11026,"Sequel to Wolf Mary: Mary gets caught by another Templar in her Keidran transformation. Not being recognized, Mary's kicked out before she can explain, left without clothes and unable to change back.",4,False,0
8732,Halloween party. Human Nora dressed as sexy vampire queen.,4,False,0
801,Zen riding into the sunset on a horse with scythe tied up and slung over the back.,4,False,0
11907,Good Morning Cassidy,4,False,0
973,Raine as lucy/nyu from elfen lied (human nyu/keidran lucy),4,False,0
6895,Nora begrudgingly takes Zen and human Raine up above the clouds so they can watch the star filled nights sky.,4,False,0
4557,Maeve tells a tale about the taste of tails.,4,False,0
5523,Not just a pretty face. Brutus fiercely defends Clovis from an attacker.,4,False,0
57,Maeve dressed as Freya from Final Fantasy 9,4,False,0
9964,Good morning Brutus,4,False,0
7850,"Undercover Western Maddie. Some begin to suspect Maddie. But thinking she's otherwise harmless, they just try to have a bit of fun with her. Maddie does her best to retain her composure!",4,False,0
9956,TwoKinds: The Next Generation (TwoKinds characters as Starfleet officers aboard the Enterprise,4,False,0
2934,Keith tries to teach Natani the basics of the Basitin Language,4,False,0
10924,Amelia rewards Windstraw's hard work at the tavern with some vigorous petting,4,False,0
9419,The biological differences of Mekkan's main species (And Windstraw's),4,False,0
3000,Halfkind Returns: Main Character of Half-kind meets Trace & Flora.,4,False,0
4542,World War II pin-up Maren as sexy French Maquis Resistance freedom fighter,4,False,0
11618,"Zen and Sythe, the morning after ""Gender Flip Flirting"", both male again and awkwardly cuddling together",4,False,0
9289,Flora accidentally bans herself with her own banhammer,4,False,0
9015,"Natani, Zen and Keith as the Spanish Inquisition from Monty Python. Nobody expects the Spanish Inquisition!",4,False,0
7584,Young Zen has to take his little sister Natani for walkies,4,False,0
3054,Halfkind Returns!: The main characters of Halfkind meets Flora and Trace,4,False,0
2911,"Suddenly Tails 2! Trace, Eric, Daniels & Keiren grow tails!",4,False,0
4575,"Captain Planet and the Planeteers, starring Nora as Captain Planet, and Trace, Flora, Natani, Keith, and Kat as The Planeteers",4,False,0
8789,Rose and Saria wake up after a night of hard partying and wonder if anything happened between them.,4,False,0
273,Reni in a flower field.,4,False,0
10428,Kat and Zen kissing in a shower,4,False,0
2982,Connect the Spots 2: Maddie & Maeve connecting Adria's spots,4,False,0
10298,"Kat brings Fem!Mike and Fem!Evals into the hot springs, only to find Raine and Scarlett are already there",4,False,0
10297,A coastal fox challenges Keith to a fight to see if Basitin are as tough as the stories say.,4,False,0
949,Keith dressed as a pilot from Titanfall.,4,False,0
6616,"Flora, Natani, and Keith's evil counterparts: Evil Flora and Natani have classic 50's Villian facial hair, while Evil Keith has no goat-chin.",4,False,0
7790,Flora dakimakura 2020 update,4,False,0
9293,A reference sheet to the minor races of Twokinds (lizardmen and merfolk).,4,False,0
6158,"Raine and Maren posing in their swimsuits. Maren pulls Raine in for a ‘closer’ look, shows off a seductive smile and Raine with a shy one.",4,False,0
309,Mike and Evals: Childhood Friends,4,False,0
983,Minikinds - Flora's Haircut,4,False,0
11620,"Pirate Queen Jenny hosting a Halloween costume ball (courtesy of her Western Basitin Rum), and the guys are having a ‘Night At The Roxbury’ moment as she enjoys watching.",4,False,0
327,Flora running away from her old home with Kei's family ,4,False,0
9291,"Clovis entering the manor, but the defense magic manages to zap him into a half-chicken harpy lady instead of fizzling out. ",4,False,0
6329,"Magic Lesson Mishap! Nora tries to teach a young Reni how to use magic, and Reni accidentally turns a fearsome mystical creature into a certain familiar squirrel",4,False,0
989,Keith teaching Natani and Kat some Basitin moves then fail (Kat does a derp),4,False,0
5549,The cast meet all their crazy fans,4,False,0
11807,"Sequel to wolf Mary: using her Keidran transformation, young Mary Silverlock infiltrates a Snow Wolf village and meets young Euchre and Rose. They welcome and invite her to their home, which Mary accepts but is put off by them not wearing clothes like her.",4,False,0
10903,Good morning Brutus,4,False,0
4587,Zen as Nathan drake from uncharted the game,4,False,0
5551,What if Laura was Grand Templar instead of Trace?,4,False,0
78,Lynn/Sealeen date,4,False,0
10264,"A minor diplomatic incident occurs when the Tiger diplomatic party is invited to the Legacy estate for negotiations. Where they are introduced to the Legacys, much to Iris's embarrassment. ",4,False,0
6654,Human explorers visit the western Basitin territory and try to establish trade and gifts to the them to to build trade agreement with them.,4,False,0
10002,"Choosing the ""flirt"" option when you meet Sahari, the sphinx in the maze",4,False,0
2967,"Frankenstein monsters w/ different body parts of wolf, tiger, fox, dragon, basitin & etc",4,False,0
10010,"Before meeting Euchre or becoming Grand Templar, Mary Silverlock, as a young adult in her prime, turns into a Snow Wolf Keidran out of morbid curiosity.",4,False,0
10658,"A young Kathrin stands in Eric's garden and is surrounded by a swarm of huge butterflies. Some of them even land on her open arms, which makes her very happy.",4,False,0
2863,Nora has turned Laura into a dragon! Keith doesn't know what to think of this!,4,False,0
5644,Eric the Grand Templar,4,False,0
7666,A follow up to page 729 when Raine discovers her “inheritance” -Her caretaker finally gets through the door and Raine finally gets some answers. ,4,False,0
4623,Azymondias from the Dragon Prince with Baby Dragon Trace,4,False,0
10228,Nora and Reni: Cat and Mouse (Tom and Jerry Parody) Housecat Nora is trying to catch a Mouse Reni.,4,False,0
10018,Reni's butterfly reveals its diabolical plans,4,False,0
10020,"Raine in a modern setting and in human form, is cozily typing up some fiction in a quiet night. ( someone else’s suggestion ) ",4,False,0
4621,"Flora as Elizabeth Bennet, and other characters as her sisters ala The Keira Knightly version of Pride and Prejudice promotional poster.",4,False,0
7831,Willow wisp body pillow,4,False,0
11604,Kat vs the thirst (she opens a lemonade stand),4,False,0
9461,Hide and Seek with Ms. Nibbly! She is hidden somewhere in the picture,4,False,0
4617,Keidran Nibbly meets Scarlet (Sequential Art) Chaos ensues,4,False,0
9980,"It is mentioned in King Adelaide's reference sheet that she enjoys sailing as a hobby, so she meets Captain Jenny and they go on an ocean expedition together!",4,False,0
2880,Red & Scyth perform the DBZ fusion technique giving Raine the perfect guy.,4,False,0
7477,Anthro Reni and Wolf Raine practicing their transformation magic together,4,False,0
851,Zen and Natani telling their missions to a crowd with much added exaggeration.,4,False,0
2977,"Tailor Kathrin taking Zens ""measurements"", enjoying herself a little too much.",4,False,0
8589,Very vixen Evals,4,False,0
